ODOMETRY -4.9194e-01 8.1290e-02 -3.2408e-01
ODOMETRY -4.8039e-01 2.2090e-01 -2.2453e-01
ODOMETRY -6.5240e-01 4.7206e-01 -1.1754e-01
ODOMETRY -5.5865e-01 5.2760e-01 -6.8658e-02
ODOMETRY -3.8486e-01 3.3785e-01 -4.4917e-02
ODOMETRY -3.8637e-01 4.1777e-01 -5.5148e-02
ODOMETRY -3.0798e-01 4.0327e-01 -1.3102e-02
ODOMETRY -3.4877e-01 4.1047e-01 -7.5541e-02
ODOMETRY -2.9438e-01 4.3496e-01 5.7910e-03
ODOMETRY -3.4082e-01 3.9054e-01 1.8336e-01
ODOMETRY -3.7679e-01 3.6565e-01 6.3758e-02
ODOMETRY -4.3618e-01 3.3618e-01 5.6863e-02
ODOMETRY -4.3221e-01 3.3605e-01 2.2683e-02
ODOMETRY -3.9259e-01 3.2481e-01 -1.2347e-01
ODOMETRY -4.1582e-01 3.5246e-01 -3.4692e-02
ODOMETRY -3.7434e-01 3.9086e-01 -6.9358e-02
ODOMETRY -3.0664e-01 4.0088e-01 -8.6438e-02
ODOMETRY -2.9750e-01 4.4630e-01 -1.5085e-01
ODOMETRY -2.1495e-01 4.7447e-01 -1.7925e-01
ODOMETRY -1.3052e-01 4.9013e-01 -1.0143e-01
ODOMETRY -3.2203e-02 7.3594e-01 -3.9228e-01
ODOMETRY 2.1388e-01 6.5190e-01 -2.6283e-01
ODOMETRY 3.5202e-01 5.8137e-01 -3.4545e-01
ODOMETRY 4.9581e-01 4.3504e-01 -1.6619e-01
ODOMETRY 4.6828e-01 2.6525e-01 -1.7291e-01
ODOMETRY 6.7360e-01 2.2910e-01 -2.0929e-01
ODOMETRY 5.5950e-01 1.3492e-01 4.2553e-02
ODOMETRY 5.0006e-01 9.3716e-02 -2.7834e-02
ODOMETRY 7.0146e-01 1.2181e-01 -2.0720e-01
ODOMETRY 1.4613e+00 1.7352e-01 4.2371e-01
ODOMETRY 5.5387e-01 3.9468e-01 5.6627e-01
ODOMETRY 2.4703e-01 4.7915e-01 1.5943e-01
ODOMETRY 1.8994e-01 4.8224e-01 5.1867e-02
ODOMETRY 1.7077e-01 5.0229e-01 1.7980e-03
ODOMETRY 2.6354e-01 7.1008e-01 -1.3406e-01
ODOMETRY 2.5073e-01 4.4517e-01 -1.5580e-01
ODOMETRY 5.1928e-01 5.2981e-01 -4.7664e-01
ODOMETRY 5.2250e-01 2.6928e-01 2.4578e-01
ODOMETRY 2.9511e-01 4.4356e-01 6.7976e-01
ODOMETRY -1.5746e-02 6.9436e-01 2.8958e-01
ODOMETRY -4.8011e-02 5.0219e-01 -1.1799e-01
ODOMETRY 2.2302e-02 7.8156e-01 -1.5509e-01
ODOMETRY 6.8809e-02 5.1689e-01 -1.6221e-02
ODOMETRY 1.1342e-01 5.0744e-01 -7.6300e-03
ODOMETRY 1.0013e-01 5.4838e-01 -5.7554e-02
ODOMETRY 1.2858e-01 5.3845e-01 7.9590e-03
ODOMETRY 1.2072e-01 5.2897e-01 -6.4380e-03
ODOMETRY 1.3739e-01 5.1777e-01 -1.4697e-02
ODOMETRY 1.4368e-01 5.3589e-01 1.9019e-02
ODOMETRY 1.1710e-01 5.1827e-01 -5.2510e-03
ODOMETRY 1.1778e-01 5.5068e-01 1.1476e-02
ODOMETRY 1.3103e-01 5.3498e-01 -4.4200e-04
ODOMETRY 1.3122e-01 5.1138e-01 -2.0080e-03
ODOMETRY 1.0715e-01 5.2614e-01 6.1355e-02
ODOMETRY 7.6642e-02 5.0952e-01 2.4057e-02
ODOMETRY 8.6768e-02 5.2667e-01 4.2309e-02
ODOMETRY 2.6874e-02 5.3539e-01 2.6319e-02
ODOMETRY 4.3833e-02 5.0708e-01 -4.3147e-02
ODOMETRY 1.2398e-01 4.8838e-01 -3.2264e-01
ODOMETRY 3.8041e-01 5.7913e-01 -1.8690e-01
ODOMETRY 2.9530e-01 5.8763e-01 4.7027e-01
ODOMETRY -4.3462e-02 6.0343e-01 7.0563e-01
ODOMETRY -2.4350e-01 2.5958e-01 6.8604e-01
ODOMETRY -3.1314e-01 4.9403e-02 -5.6283e+00
ODOMETRY -2.6156e-01 -1.4610e-01 6.0606e-01
ODOMETRY -2.4396e-01 -6.3182e-01 4.6035e-01
ODOMETRY -9.0933e-02 -6.1256e-01 2.2350e-01
ODOMETRY 6.3126e-02 -7.3105e-01 3.2887e-02
ODOMETRY 2.2224e-02 -5.1641e-01 -1.3266e-02
ODOMETRY 1.8512e-02 -5.4161e-01 -9.5551e-02
ODOMETRY -4.2302e-02 -5.3470e-01 -1.3661e-01
ODOMETRY -1.0211e-01 -5.0437e-01 -5.2427e-02
ODOMETRY -1.4006e-01 -5.2463e-01 -7.7107e-02
ODOMETRY -1.8301e-01 -5.0462e-01 -1.3980e-02
ODOMETRY -1.6755e-01 -5.2497e-01 4.9670e-03
ODOMETRY -1.5131e-01 -4.8330e-01 1.1184e-02
ODOMETRY -1.6073e-01 -5.0785e-01 1.7015e-02
ODOMETRY -1.5067e-01 -5.1604e-01 1.2638e-02
ODOMETRY -1.3093e-01 -5.2964e-01 1.7707e-02
ODOMETRY -1.3970e-01 -5.0473e-01 1.5299e-02
ODOMETRY -1.4237e-01 -5.1165e-01 1.6747e-02
ODOMETRY -1.0036e-01 -5.2005e-01 4.5410e-02
ODOMETRY -8.9845e-02 -5.0694e-01 7.4157e-02
ODOMETRY -3.5059e-02 -5.1396e-01 6.9710e-03
ODOMETRY -7.1782e-02 -5.2823e-01 5.1960e-03
ODOMETRY -4.7105e-02 -5.3663e-01 8.0920e-03
ODOMETRY -8.5916e-02 -5.5449e-01 -9.0192e-02
ODOMETRY -1.0370e-01 -5.3166e-01 -4.1374e-02
ODOMETRY -1.2867e-01 -5.3436e-01 -5.0154e-02
ODOMETRY -1.8910e-01 -6.8390e-01 -9.5568e-02
ODOMETRY -1.9208e-01 -4.8537e-01 -2.4587e-02
ODOMETRY -2.1978e-01 -5.0749e-01 -4.5091e-02
ODOMETRY -2.1398e-01 -4.7985e-01 1.4523e-02
ODOMETRY -2.3141e-01 -4.8685e-01 1.4837e-02
ODOMETRY -1.9225e-01 -5.0632e-01 9.0947e-02
ODOMETRY -2.0692e-01 -7.5367e-01 1.7431e-01
ODOMETRY -4.1976e-02 -5.2528e-01 1.6361e-01
ODOMETRY 5.6853e-02 -5.3132e-01 2.4190e-01
ODOMETRY 2.0303e-01 -4.9164e-01 2.7113e-01
ODOMETRY 3.8936e-01 -6.3536e-01 1.4083e-01
ODOMETRY 2.6814e-01 -3.7101e-01 -2.0960e-01
ODOMETRY 1.8479e-01 -5.8661e-01 -4.6310e-01
ODOMETRY -1.3697e-01 -5.5522e-01 -5.8237e-01
ODOMETRY -4.4281e-01 -4.2468e-01 -4.2937e-01
ODOMETRY -5.7981e-01 -3.4105e-01 -8.2141e-02
ODOMETRY -6.5241e-01 -3.7229e-01 1.1058e-01
ODOMETRY -4.8309e-01 -5.1139e-01 4.8646e-01
ODOMETRY -1.3331e-01 -6.6302e-01 6.7079e-01
ODOMETRY 2.1365e-01 -5.7435e-01 3.1826e-01
ODOMETRY 1.9337e-01 -5.6593e-01 -5.2141e-01
ODOMETRY -1.4595e-01 -6.3021e-01 -4.2051e-01
ODOMETRY -2.6722e-01 -6.3167e-01 3.2024e-01
ODOMETRY 7.5996e-02 -6.9741e-01 5.6950e-01
ODOMETRY 2.2570e-01 -4.1186e-01 5.6078e-02
ODOMETRY 4.5133e-01 -5.6090e-01 5.6272e-01
ODOMETRY 6.6344e-01 -1.2379e-01 7.3962e-01
ODOMETRY 5.4134e-01 1.9352e-01 5.8124e-02
ODOMETRY 5.9987e-01 8.6896e-02 -2.9216e-01
ODOMETRY 6.7109e-01 -4.1775e-02 -2.0818e-01
ODOMETRY 6.9530e-01 -2.0171e-01 -2.4776e-01
ODOMETRY 4.5024e-01 -2.3538e-01 -1.6375e-01
ODOMETRY 4.0943e-01 -3.3962e-01 -1.7784e-01
ODOMETRY 3.5312e-01 -3.8576e-01 -1.1183e-01
ODOMETRY 2.9720e-01 -4.3110e-01 -2.0973e-01
ODOMETRY 1.8839e-01 -4.9767e-01 -1.7858e-01
ODOMETRY 1.4127e-01 -5.3010e-01 -1.2921e-01
ODOMETRY 4.3639e-02 -5.3551e-01 -2.3729e-01
ODOMETRY -6.8362e-02 -5.2087e-01 -2.0951e-01
ODOMETRY -1.7680e-01 -4.6991e-01 -2.2048e-01
ODOMETRY -4.1581e-01 -6.2916e-01 -1.3719e-01
ODOMETRY -3.0939e-01 -4.1069e-01 2.4845e-02
ODOMETRY -3.1815e-01 -4.2673e-01 -1.0551e-02
ODOMETRY -3.3946e-01 -4.2513e-01 -8.2260e-03
ODOMETRY -3.2941e-01 -4.4471e-01 5.1950e-03
ODOMETRY -3.2220e-01 -4.2815e-01 -9.2370e-03
ODOMETRY -3.2719e-01 -4.0985e-01 1.4954e-02
ODOMETRY -3.1557e-01 -4.1762e-01 2.7901e-02
ODOMETRY -3.0490e-01 -4.4298e-01 1.0763e-01
ODOMETRY -3.4808e-01 -7.0122e-01 1.1063e-01
ODOMETRY -1.6648e-01 -7.4124e-01 4.8076e-01
ODOMETRY 9.3405e-02 -5.1544e-01 3.2817e-01
ODOMETRY 2.3820e-01 -4.4881e-01 2.9733e-01
ODOMETRY 3.6370e-01 -3.7944e-01 2.4729e-01
ODOMETRY 4.4630e-01 -2.8183e-01 6.5046e-02
ODOMETRY 4.5773e-01 -2.7690e-01 2.1425e-02
ODOMETRY 4.3748e-01 -2.5979e-01 -1.1734e-01
ODOMETRY 3.8898e-01 -3.3418e-01 -6.8782e-02
ODOMETRY 3.6991e-01 -3.5857e-01 -2.0595e-01
ODOMETRY 3.1247e-01 -3.9291e-01 -9.1500e-04
ODOMETRY 3.1662e-01 -4.1326e-01 1.1105e-02
ODOMETRY 4.5958e-01 -5.2767e-01 9.2746e-02
ODOMETRY 4.9470e-01 -4.1229e-01 4.0285e-01
ODOMETRY 5.6957e-01 -1.1101e-01 5.3224e-01
ODOMETRY 5.7526e-01 4.2166e-02 -1.8434e-01
ODOMETRY 5.1751e-01 -1.7100e-01 -7.7395e-01
ODOMETRY 1.4037e-01 -2.7731e-01 -6.8003e-01
ODOMETRY -3.4386e-02 -2.8743e-01 -5.1033e-01
ODOMETRY -4.3930e-01 -5.1668e-01 -3.5035e-01
ODOMETRY -4.3801e-01 -4.2444e-01 -4.3041e-02
ODOMETRY -4.9702e-01 -3.9901e-01 -4.0235e-02
ODOMETRY -4.5683e-01 -4.7571e-01 7.9847e-02
ODOMETRY -4.4595e-01 -5.2024e-01 2.7021e-01
ODOMETRY -2.8791e-01 -6.0955e-01 4.4820e-01
ODOMETRY 1.0827e-01 -6.1054e-01 6.9282e-01
ODOMETRY 4.5968e-01 -4.8371e-01 2.7844e-01
ODOMETRY 5.8614e-01 -4.1727e-01 1.1010e-03
ODOMETRY 5.1073e-01 -4.7163e-01 -6.7009e-02
ODOMETRY 4.9136e-01 -4.4652e-01 -1.2875e-02
ODOMETRY 4.4496e-01 -4.4476e-01 -8.6270e-03
ODOMETRY 4.2940e-01 -4.3333e-01 -5.2998e-02
ODOMETRY 3.3933e-01 -4.4775e-01 -6.3797e-02
ODOMETRY 3.2863e-01 -4.7074e-01 -7.0453e-02
ODOMETRY 3.3162e-01 -3.8202e-01 2.0168e-01
ODOMETRY 2.2499e-01 -3.3117e-01 -5.4761e-01
ODOMETRY 1.5100e-03 -2.9877e-01 -7.7639e-01
ODOMETRY -7.6435e-02 -1.1944e-01 -6.4132e-01
ODOMETRY -1.5100e-01 -1.3609e-02 5.2565e+00
ODOMETRY -1.1805e-01 1.9765e-01 -9.0627e-01
